customer_zip_code_prefix,item_count,unique_products,unique_sellers,total_price,total_freight,payment_count,total_payment,product_count,missing_product_category,seller_count,seller_states,category_count,geo_lat,geo_lng,geo_city_count,geo_state_count,purchase_year,purchase_month,purchase_dayofweek,purchase_hour,approval_delay_hours,estimated_delivery_month,customer_city_frequency,customer_state_AC,customer_state_AL,customer_state_AM,customer_state_AP,customer_state_BA,customer_state_CE,customer_state_DF,customer_state_ES,customer_state_GO,customer_state_MA,customer_state_MG,customer_state_MS,customer_state_MT,customer_state_PA,customer_state_PB,customer_state_PE,customer_state_PI,customer_state_PR,customer_state_RJ,customer_state_RN,customer_state_RO,customer_state_RR,customer_state_RS,customer_state_SC,customer_state_SE,customer_state_SP,customer_state_TO,payment_types_boleto,payment_types_credit_card,"payment_types_credit_card, debit_card","payment_types_credit_card, voucher",payment_types_debit_card,payment_types_voucher,"payment_types_voucher, credit_card"
28430,1.0,1.0,1.0,49.9,14.51,1.0,64.41,1.0,0.0,1.0,1.0,1.0,-21.574416861817856,-41.911663806863615,1.0,1.0,2018,8,2,12,0.2013888888888889,8,0.0001036545637623645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87310,1.0,1.0,1.0,258.49,26.65,1.0,285.14,1.0,0.0,1.0,1.0,1.0,-24.01669007227641,-52.35317561140305,2.0,1.0,2017,12,0,18,1.6447222222222222,1,0.0005478884084582124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4213,1.0,1.0,1.0,59.9,14.13,1.0,74.03,1.0,0.0,1.0,1.0,1.0,-23.592504115039187,-46.60240268369205,2.0,1.0,2017,6,1,15,10.598333333333333,7,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
83570,1.0,1.0,1.0,85.9,20.68,1.0,106.58,1.0,0.0,1.0,1.0,1.0,-24.82813753724816,-49.263724610399606,1.0,1.0,2017,3,4,21,0.11138888888888888,4,4.442338446958479e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88015,1.0,1.0,1.0,199.99,17.16,1.0,217.15,1.0,0.0,1.0,1.0,1.0,-27.58986746596337,-48.55115296520953,2.0,1.0,2017,10,4,13,0.25166666666666665,11,0.005508499674228514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
79009,1.0,1.0,1.0,39.9,22.21,1.0,62.11,1.0,0.0,1.0,1.0,1.0,-20.452048027255103,-54.62897406709354,1.0,1.0,2018,8,3,12,0.8569444444444444,8,0.002976366759462181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13073,2.0,1.0,1.0,71.52,14.78,1.0,86.3,1.0,0.0,1.0,1.0,1.0,-22.88460270536805,-47.06730188388008,1.0,1.0,2018,4,4,0,0.3011111111111111,5,0.014896641592134099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
29182,1.0,1.0,1.0,89.0,15.38,1.0,104.38,1.0,0.0,1.0,1.0,1.0,-20.064542491457843,-40.20226241236841,1.0,1.0,2018,1,4,17,17.696944444444444,2,0.0028579044008766215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6900,1.0,1.0,1.0,69.9,15.7,1.0,85.6,1.0,0.0,1.0,1.0,1.0,-23.8351268270498,-46.81408628502836,5.0,1.0,2017,2,2,11,15.143888888888888,3,0.00044423384469584787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6020,6.0,1.0,1.0,83.94,109.38,1.0,193.32,1.0,0.0,1.0,1.0,1.0,-23.53847816936169,-46.76162168584186,1.0,1.0,2018,6,2,15,1.0691666666666666,7,0.007344666232304686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11075,1.0,1.0,1.0,45.9,9.34,1.0,55.24,1.0,0.0,1.0,1.0,1.0,-23.95460047631287,-46.3377311534732,1.0,1.0,2017,10,5,19,79.24361111111111,10,0.007403897411597465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
89130,1.0,1.0,1.0,19.99,16.11,1.0,36.1,1.0,0.0,1.0,1.0,1.0,-26.89616424264004,-49.23851117131639,1.0,1.0,2017,9,3,14,0.27666666666666667,10,0.00028134810164070367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5331,1.0,1.0,1.0,109.9,12.27,1.0,122.17,1.0,0.0,1.0,1.0,1.0,-23.545383325422044,-46.74878306750925,2.0,1.0,2017,10,1,15,0.28444444444444444,11,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
8533,2.0,1.0,1.0,99.8,24.86,1.0,124.66,1.0,0.0,1.0,1.0,1.0,-23.545704287907817,-46.37913213480587,1.0,1.0,2018,3,3,23,27.054166666666667,4,0.0011402002013860095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
96211,1.0,1.0,1.0,149.9,21.54,1.0,171.44,1.0,0.0,1.0,1.0,1.0,-32.04029057026779,-52.11623226138782,1.0,1.0,2017,5,5,16,0.16444444444444445,6,0.0010809690220932298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
86015,1.0,1.0,1.0,192.99,62.09,1.0,255.08,1.0,0.0,1.0,1.0,1.0,-23.32925509762943,-51.15944089251797,1.0,1.0,2018,2,0,9,18.99888888888889,4,0.002991174554285376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8372,1.0,1.0,1.0,34.9,18.0,1.0,52.9,1.0,0.0,1.0,1.0,1.0,-23.602122532189536,-46.43667160303353,2.0,1.0,2017,1,6,19,0.35083333333333333,3,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13976,1.0,1.0,1.0,73.76,13.54,1.0,87.3,1.0,0.0,1.0,1.0,1.0,-22.423670477262608,-46.83237363814914,1.0,1.0,2017,10,3,14,24.060277777777777,11,0.0005182728188118226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
65074,1.0,1.0,1.0,87.67,16.18,1.0,103.85,1.0,0.0,1.0,1.0,1.0,-2.516715224260816,-44.25641785460161,2.0,1.0,2018,4,6,12,0.6452777777777777,5,0.003583486347213173,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88332,1.0,1.0,1.0,89.9,15.38,1.0,105.28,1.0,0.0,1.0,1.0,1.0,-27.014997010187425,-48.60539260113028,2.0,1.0,2017,10,6,21,0.3269444444444444,11,0.0010069300479772553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20771,2.0,2.0,1.0,230.0,38.9,1.0,268.9,2.0,0.0,1.0,1.0,1.0,-22.88654522617883,-43.28157899070825,1.0,1.0,2018,8,0,23,23.916944444444443,8,0.06870816797962448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8371,1.0,1.0,1.0,1999.99,26.55,1.0,2026.54,1.0,0.0,1.0,1.0,1.0,-23.59668322338375,-46.43126800506239,2.0,1.0,2017,6,6,12,0.2313888888888889,6,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
83065,1.0,1.0,1.0,69.9,23.07,1.0,92.97,1.0,0.0,1.0,1.0,1.0,-25.511002205663093,-49.16173908447378,2.0,1.0,2018,3,1,20,0.19722222222222222,3,0.001273470354794764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23095,1.0,1.0,1.0,379.9,124.45,1.0,504.35,1.0,0.0,1.0,1.0,1.0,-22.86940966621501,-43.55658717782943,1.0,1.0,2018,2,2,22,0.21666666666666667,3,0.06870816797962448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82810,1.0,1.0,1.0,1168.0,122.32,1.0,1290.32,1.0,0.0,1.0,1.0,1.0,-25.43724984091199,-49.21243592752114,1.0,1.0,2018,2,1,14,25.70722222222222,3,0.016022033998696915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12302,1.0,1.0,1.0,80.25,14.33,1.0,94.58,1.0,0.0,1.0,1.0,1.0,-23.27268656214656,-45.93319360454424,1.0,1.0,2017,3,1,21,0.16305555555555556,4,0.001880589942545756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2730,1.0,1.0,1.0,178.99,13.69,1.0,192.68,1.0,0.0,1.0,1.0,1.0,-23.4977966152943,-46.690798952838165,2.0,1.0,2018,4,1,11,0.2275,5,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
28943,1.0,1.0,1.0,75.9,18.41,1.0,94.31,1.0,0.0,1.0,1.0,1.0,-22.853851444000973,-42.06053768420368,2.0,1.0,2018,3,5,14,0.18416666666666667,4,0.0005034650239886276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60810,1.0,1.0,1.0,64.9,27.22,1.0,92.12,1.0,0.0,1.0,1.0,1.0,-3.76384667936196,-38.490103523253445,1.0,1.0,2018,6,2,20,0.23194444444444445,7,0.006204466030918675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30320,1.0,1.0,1.0,86.9,15.36,1.0,102.26,1.0,0.0,1.0,1.0,1.0,-19.96712946022024,-43.939935749372026,1.0,1.0,2018,1,1,11,0.25083333333333335,2,0.028075578984777586,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24120,3.0,1.0,1.0,179.91,90.66,1.0,270.57,1.0,0.0,1.0,1.0,1.0,-22.88327023685682,-43.09227400558896,2.0,1.0,2018,7,2,14,0.25194444444444447,8,0.008484866433690695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
96040,1.0,1.0,1.0,18.99,16.79,1.0,35.78,1.0,0.0,1.0,1.0,1.0,-31.74920670921828,-52.37466329333114,1.0,1.0,2017,10,6,18,0.2733333333333333,11,0.001925013327015341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11065,1.0,1.0,1.0,124.24,31.9,1.0,156.14,1.0,0.0,1.0,1.0,1.0,-23.96522724354383,-46.34358134349832,1.0,1.0,2017,11,4,14,2.019722222222222,12,0.007403897411597465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11045,2.0,1.0,1.0,91.2,36.46,1.0,127.66,1.0,0.0,1.0,1.0,1.0,-23.969746244887773,-46.32193882675136,1.0,1.0,2018,3,2,21,0.3788888888888889,3,0.007403897411597465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6700,1.0,1.0,1.0,108.0,17.0,1.0,125.0,1.0,0.0,1.0,1.0,1.0,-23.6094999322282,-46.93280761412862,1.0,1.0,2018,2,0,11,23.878611111111113,4,0.0025913640940591126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2022,1.0,1.0,1.0,84.9,16.35,1.0,101.25,1.0,0.0,1.0,1.0,1.0,-23.50407390342452,-46.63767093473863,2.0,1.0,2017,11,2,11,0.2936111111111111,12,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1509,1.0,1.0,1.0,295.0,26.82,1.0,321.82,1.0,0.0,1.0,1.0,1.0,-23.567010080253134,-46.6357981412501,2.0,1.0,2018,2,6,12,24.119444444444444,3,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
42850,1.0,1.0,1.0,28.99,17.06,1.0,46.05,1.0,0.0,1.0,1.0,1.0,-12.613381623293344,-38.30107302440003,5.0,1.0,2018,3,3,20,23.89472222222222,4,0.00019250133270153408,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95910,1.0,1.0,1.0,99.99,17.54,1.0,117.53,1.0,0.0,1.0,1.0,1.0,-29.430823732155336,-51.99377718667392,1.0,1.0,2017,4,4,11,0.13361111111111112,5,0.0005034650239886276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
86081,1.0,1.0,1.0,75.0,51.03,1.0,126.03,1.0,0.0,1.0,1.0,1.0,-23.26640620191997,-51.18563600982485,1.0,1.0,2018,5,1,13,0.3541666666666667,5,0.002991174554285376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9750,1.0,1.0,1.0,95.0,7.53,1.0,102.53,1.0,0.0,1.0,1.0,1.0,-23.688118958076767,-46.55322175065388,2.0,1.0,2018,4,6,20,0.3933333333333333,4,0.00952141207131434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11712,1.0,1.0,1.0,59.9,13.44,1.0,73.34,1.0,0.0,1.0,1.0,1.0,-24.035800350309216,-46.53027244443792,1.0,1.0,2017,11,0,12,0.4211111111111111,12,0.0030355979387549606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9663,1.0,1.0,1.0,189.0,8.58,1.0,197.58,1.0,0.0,1.0,1.0,1.0,-23.655720170033256,-46.59858235411507,2.0,1.0,2018,1,2,8,2.068611111111111,1,0.00952141207131434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
18050,1.0,1.0,1.0,59.99,15.17,1.0,75.16,1.0,0.0,1.0,1.0,1.0,-23.51494276234891,-47.49952973151333,1.0,1.0,2017,11,4,19,3.2616666666666667,12,0.006411775158443405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
79150,1.0,1.0,1.0,499.99,136.19,1.0,636.18,1.0,0.0,1.0,1.0,1.0,-21.622807014494487,-55.16419800267772,1.0,1.0,2018,8,3,12,0.9711111111111111,8,0.00011846235858555944,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8340,1.0,1.0,1.0,43.63,14.1,1.0,57.73,1.0,0.0,1.0,1.0,1.0,-23.61010743964928,-46.460094836792926,2.0,1.0,2018,2,2,10,17.693055555555556,3,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8740,1.0,1.0,1.0,109.9,15.53,1.0,125.43,1.0,0.0,1.0,1.0,1.0,-23.54285387223124,-46.2157459533423,1.0,1.0,2017,7,5,19,0.23805555555555555,8,0.004042527986732216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
12042,1.0,1.0,1.0,79.0,21.19,1.0,100.19,1.0,0.0,1.0,1.0,1.0,-23.03972972608239,-45.61000237675928,2.0,1.0,2018,8,0,13,2.3933333333333335,9,0.0026209796837055026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
99435,1.0,1.0,1.0,56.99,15.15,1.0,72.14,1.0,0.0,1.0,1.0,1.0,-28.886237588991257,-53.00127999192428,1.0,1.0,2017,9,0,9,18.669166666666666,10,2.961558964638986e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
49048,1.0,1.0,1.0,75.0,21.33,1.0,96.33,1.0,0.0,1.0,1.0,1.0,-10.942160880002492,-37.07095378394634,1.0,1.0,2017,12,6,14,0.17694444444444443,1,0.0023692471717111888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5757,1.0,1.0,1.0,120.0,21.28,1.0,141.28,1.0,0.0,1.0,1.0,1.0,-23.6245432912872,-46.75997474304359,2.0,1.0,2018,8,6,17,18.999444444444446,8,0.15580761712965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
89120,1.0,1.0,1.0,99.9,23.5,1.0,123.4,1.0,0.0,1.0,1.0,1.0,-26.827603296905576,-49.27037623408747,2.0,1.0,2018,7,1,23,27.335833333333333,8,0.00019250133270153408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9180,1.0,1.0,1.0,35.49,7.51,1.0,43.0,1.0,0.0,1.0,1.0,1.0,-23.693393193642333,-46.5231844164656,2.0,1.0,2018,8,3,20,0.18555555555555556,8,0.008277557306165965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60346,1.0,1.0,1.0,84.99,19.13,1.0,104.12,1.0,0.0,1.0,1.0,1.0,-3.72380573973658,-38.59027002271371,1.0,1.0,2018,1,1,15,68.7088888888889,2,0.006204466030918675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14091,1.0,1.0,1.0,527.9,21.8,1.0,549.7,1.0,0.0,1.0,1.0,1.0,-21.19012799690352,-47.78790131270502,2.0,1.0,2018,8,6,14,0.21333333333333335,8,0.005079073624355861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7911,1.0,1.0,1.0,169.9,8.44,1.0,178.34,1.0,0.0,1.0,1.0,1.0,-23.28403169947532,-46.75177775892527,1.0,1.0,2018,2,5,14,0.18194444444444444,3,0.0010069300479772553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
27966,1.0,1.0,1.0,69.9,26.79,1.0,96.69,1.0,0.0,1.0,1.0,1.0,-22.317164000578675,-41.72590561503861,2.0,1.0,2018,7,5,13,43.285555555555554,8,0.0024284783510039685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9895,1.0,1.0,1.0,49.0,7.39,1.0,56.39,1.0,0.0,1.0,1.0,1.0,-23.704427404926463,-46.57017710285872,2.0,1.0,2018,3,0,19,7.565555555555555,3,0.00952141207131434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
32110,1.0,1.0,1.0,59.9,14.17,1.0,74.07,1.0,0.0,1.0,1.0,1.0,-19.88406937050345,-44.02242139461153,1.0,1.0,2018,3,5,6,0.23555555555555555,3,0.00426464490908014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12120,1.0,1.0,1.0,151.9,19.16,1.0,171.06,1.0,0.0,1.0,1.0,1.0,-22.97498488374376,-45.5479375145357,2.0,1.0,2018,7,4,23,0.2863888888888889,8,0.0004738494343422378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
8545,1.0,1.0,1.0,99.9,13.25,1.0,113.15,1.0,0.0,1.0,1.0,1.0,-23.5320826503682,-46.37039656564146,1.0,1.0,2017,12,5,12,0.14916666666666667,1,0.0011402002013860095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
41830,1.0,1.0,1.0,39.99,21.85,1.0,61.84,1.0,0.0,1.0,1.0,1.0,-13.00207261992395,-38.46302359081903,1.0,1.0,2017,4,6,20,0.18166666666666667,5,0.012246046318782207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13040,1.0,1.0,1.0,83.99,8.75,1.0,92.74,1.0,0.0,1.0,1.0,1.0,-22.93942997754596,-47.05945875329188,1.0,1.0,2018,6,5,11,0.37305555555555553,7,0.014896641592134099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13273,1.0,1.0,1.0,81.5,12.7,1.0,94.2,1.0,0.0,1.0,1.0,1.0,-22.947210194441976,-46.97742204543267,1.0,1.0,2018,1,0,12,0.1688888888888889,3,0.001910205532192146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
72855,1.0,1.0,1.0,129.9,27.23,1.0,157.13,1.0,0.0,1.0,1.0,1.0,-16.177638742376956,-47.92702866351209,2.0,1.0,2017,12,4,17,88.76166666666667,1,0.00028134810164070367,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57046,1.0,1.0,1.0,63.9,23.17,1.0,87.07,1.0,0.0,1.0,1.0,1.0,-9.606480228390812,-35.722902034496016,2.0,1.0,2018,8,2,17,0.1827777777777778,9,0.0023396315820647987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13260,1.0,1.0,1.0,29.5,16.11,1.0,45.61,1.0,0.0,1.0,1.0,1.0,-22.87593847841456,-46.79343470687829,1.0,1.0,2017,10,2,14,12.605,11,5.923117929277972e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
20260,1.0,1.0,1.0,24.99,17.63,1.0,42.62,1.0,0.0,1.0,1.0,1.0,-22.91934258444981,-43.21542322502569,1.0,1.0,2017,9,3,15,0.25555555555555554,10,0.06870816797962448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75705,1.0,1.0,1.0,142.99,21.54,1.0,164.53,1.0,0.0,1.0,1.0,1.0,-18.14509006313943,-47.92575830388157,2.0,1.0,2017,2,1,21,29.655833333333334,3,0.0003109636912870935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15503,2.0,1.0,1.0,279.88,97.68,1.0,377.56,1.0,0.0,1.0,1.0,1.0,-20.39867264942984,-49.9732595196622,1.0,1.0,2018,3,3,22,0.2688888888888889,5,0.0006959663566901617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
97590,2.0,1.0,1.0,112.0,36.54,1.0,148.54,1.0,0.0,1.0,1.0,1.0,-30.254941083139386,-54.920334249156326,2.0,1.0,2018,5,0,8,18.99361111111111,7,0.00013327015340875437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
85340,1.0,1.0,1.0,133.0,15.68,1.0,148.68,1.0,0.0,1.0,1.0,1.0,-25.49928263175789,-52.52485641291198,2.0,1.0,2017,12,1,2,25.55361111111111,2,2.961558964638986e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49050,1.0,1.0,1.0,90.0,21.43,1.0,111.43,1.0,0.0,1.0,1.0,1.0,-10.926518032378096,-37.063537926753256,1.0,1.0,2017,12,5,15,0.43916666666666665,1,0.0023692471717111888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
36660,2.0,1.0,1.0,71.8,30.64,1.0,102.44,1.0,0.0,1.0,1.0,1.0,-21.872728278244768,-42.69379519539967,2.0,1.0,2018,7,1,10,53.92166666666667,7,0.0003109636912870935,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35669,1.0,1.0,1.0,89.9,23.21,1.0,113.11,1.0,0.0,1.0,1.0,1.0,-19.446963600345548,-44.74743506231256,1.0,1.0,2018,6,6,11,0.3522222222222222,7,4.442338446958479e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83209,1.0,1.0,1.0,19.9,15.1,1.0,35.0,1.0,0.0,1.0,1.0,1.0,-25.543156176940684,-48.534428906394886,2.0,1.0,2017,11,3,1,0.2538888888888889,12,0.0006515429722205769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13574,1.0,1.0,1.0,39.9,11.85,4.0,51.75000000000001,1.0,0.0,1.0,1.0,1.0,-22.02757000089772,-47.900721880222925,2.0,1.0,2017,5,2,12,0.8238888888888889,6,0.0024580939406503586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
